,ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,circ_mv
1568,002252.SZ,20220323,6.04,0.4263,0.53,30.7577,1.5503,3003256.9382
1569,300946.SZ,20220323,70.4,3.7328,0.44,50.4458,4.8208,133548.8
1570,000812.SZ,20220323,7.13,20.8689,2.47,228.848,3.3618,547482.8303
1571,002612.SZ,20220323,24.16,4.3053,0.8,75.2585,3.6356,608681.5484
1572,300047.SZ,20220323,8.73,10.0933,1.01,138.8545,1.6837,463403.4016
1573,002802.SZ,20220323,24.98,0.8689,0.68,29.3203,4.3395,266833.6996
1574,300942.SZ,20220323,31.61,6.4481,0.48,193.6156,14.0594,339038.6563
1575,600870.SH,20220323,4.49,0.747,1.29,2061.4721,275.8011,234916.6496
1576,000157.SZ,20220323,6.76,0.3265,0.59,8.0574,1.0416,4776689.8077
1577,300305.SZ,20220323,14.36,0.5549,0.47,26.5465,2.2808,334006.8781
1578,002857.SZ,20220323,15.42,1.323,1.77,84.2612,3.9878,140410.6665
1579,002275.SZ,20220323,13.44,0.6194,0.72,28.6343,2.7887,724010.6832
1580,002234.SZ,20220323,15.65,2.4731,0.73,81.9073,1.6832,396049.6422
1581,600570.SH,20220323,46.66,0.4832,0.54,51.5961,15.2583,6819641.1997
1582,600628.SH,20220323,6.89,0.3478,0.76,63.1012,1.0162,445697.1396
1583,300021.SZ,20220323,5.62,1.4541,0.62,48.914,2.7156,443005.0868
1584,603167.SH,20220323,7.54,0.5318,0.58,26.1837,1.0171,353734.9553
1585,600159.SH,20220323,3.57,15.0588,2.12,28.21,1.2049,296311.1538
1586,688618.SH,20220323,43.02,1.2589,0.6,33.7362,3.0485,70654.6412
1587,300038.SZ,20220323,1.67,1.1581,0.7,,0.8,194329.907
1588,301117.SZ,20220323,59.91,11.5187,0.67,104.9789,4.4464,118647.0161
1589,002805.SZ,20220323,33.93,4.664,0.5,,5.8736,440313.6137
1590,688168.SH,20220323,52.52,1.2704,0.59,60.5746,2.4738,150280.728
1591,600260.SH,20220323,2.49,2.2465,0.45,5.4595,6.1111,247726.6284
1592,605020.SH,20220323,25.59,4.4799,0.79,67.8161,3.4642,170608.53
1593,300490.SZ,20220323,16.29,2.4935,0.78,177.649,2.2264,523253.1458
1594,688176.SH,20220323,14.23,0.9604,0.59,,2.6366,143401.4333
1595,300306.SZ,20220323,19.6,26.9521,0.62,73.6884,3.4998,297652.1268
1596,600794.SH,20220323,3.08,0.4647,0.78,37.0564,1.6594,373342.8644
1597,300844.SZ,20220323,61.18,7.4154,0.92,24.2156,2.5579,61791.8
1598,300665.SZ,20220323,9.5,2.9772,0.73,68.1966,3.2257,126311.6656
1599,002196.SZ,20220323,10.49,1.3492,0.53,,3.592,491317.8411
1600,000090.SZ,20220323,6.33,0.7705,0.81,7.9586,1.3095,1182548.6172
1601,600429.SH,20220323,5.42,0.5403,0.77,367.9922,1.586,811676.1249
1602,300077.SZ,20220323,19.3,2.1631,0.59,1018.1263,8.9584,1051944.4253
1603,688195.SH,20220323,21.42,5.441,0.89,39.0835,3.3108,65829.015
1604,002856.SZ,20220323,11.42,1.2511,0.58,100.3015,1.9541,111428.4037
1605,002600.SZ,20220323,5.27,0.3914,0.61,16.444,2.3406,3630406.4125
1606,600754.SH,20220323,50.6,0.5583,0.71,491.2783,3.2427,4625062.9588
1607,002789.SZ,20220323,11.58,14.757,2.19,,1.4906,101495.6799
1608,600277.SH,20220323,6.74,7.1832,0.88,46.2953,1.4806,2399859.3588
1609,300240.SZ,20220323,7.31,0.8313,0.83,,2.0702,265275.4804
1610,300405.SZ,20220323,7.98,2.0585,0.65,,2.3202,120598.706
1611,002393.SZ,20220323,25.06,2.8234,0.55,530.7231,1.0369,457232.21
1612,300116.SZ,20220323,2.05,1.0908,0.92,,28.7268,819959.4934
1613,836826.BJ,20220323,14.16,3.9391,0.66,29.2671,5.8605,46566.1682
1614,300724.SZ,20220323,80.25,2.4769,0.71,53.4375,4.6907,2119939.2762
1615,001288.SZ,20220323,15.44,5.6873,0.71,24.3943,1.4239,61760.0
1616,603214.SH,20220323,20.53,2.7312,0.68,24.9213,2.9315,288481.2696
1617,688677.SH,20220323,68.0,0.7642,0.81,61.3859,5.4211,358502.8
1618,300780.SZ,20220323,13.8,0.9044,0.72,20.5956,1.8712,89872.638
1619,300365.SZ,20220323,9.14,12.8109,4.89,66.495,2.5393,318234.1363
1620,300948.SZ,20220323,19.77,2.3224,0.6,43.596,3.6055,137717.82
1621,833454.BJ,20220323,9.22,7.6049,0.6,32.7307,3.3123,27308.4405
1622,605299.SH,20220323,15.12,11.1547,2.19,53.7327,4.8432,171689.3902
1623,300663.SZ,20220323,19.7,6.4102,0.76,150.4197,8.6876,756970.2995
1624,688597.SH,20220323,13.85,1.8277,0.48,39.183,3.1651,51938.2687
1625,600035.SH,20220323,3.17,0.6819,0.72,15.7315,0.742,510406.7406
1626,300293.SZ,20220323,11.07,1.1582,0.87,,4.9492,298890.0
1627,002336.SZ,20220323,7.09,3.2474,0.72,88.1671,3.7326,264581.075
1628,002970.SZ,20220323,31.4,0.5321,0.73,23.1439,3.56,265900.8112
1629,600183.SH,20220323,17.08,0.7704,1.19,23.4941,3.1368,3948205.4283
1630,688555.SH,20220323,20.49,3.5604,0.62,21.0936,1.9653,83605.347
1631,688216.SH,20220323,38.2,1.6105,0.66,50.5103,4.0522,86272.79
1632,600470.SH,20220323,6.62,2.2627,0.85,14.5518,2.143,345299.2
1633,600847.SH,20220323,18.44,2.6117,0.72,702.6524,4.0956,282661.9656
1634,300414.SZ,20220323,9.63,0.9377,1.25,98.7908,3.3681,297028.266
1635,000415.SZ,20220323,2.32,0.4838,0.69,,0.5322,823007.7571
1636,002610.SZ,20220323,3.92,6.0612,1.67,795.2884,4.3892,1718867.5116
1637,000429.SZ,20220323,7.57,0.1686,0.57,9.308,1.762,986616.3104
1638,601952.SH,20220323,13.29,1.5585,0.59,27.346,3.1696,1831362.0
1639,000059.SZ,20220323,6.51,1.3,0.63,32.0885,0.7478,1041208.4424
1640,600830.SH,20220323,6.93,17.075,2.74,189.4575,1.5,314845.6637
1641,600868.SH,20220323,2.73,0.716,0.8,151.2085,2.2092,518194.5894
1642,605168.SH,20220323,166.22,2.6571,1.1,31.9213,5.7677,508148.303
1643,002202.SZ,20220323,14.04,2.3509,1.89,20.0168,1.8017,4764607.4741
1644,600052.SH,20220323,4.29,0.4506,0.63,,1.0651,362159.5439
1645,601577.SH,20220323,7.41,0.4385,0.72,5.5821,0.6078,1531902.9777
1646,301035.SZ,20220323,75.95,1.5981,1.21,47.9301,4.6372,524434.75
1647,600125.SH,20220323,5.0,1.4942,0.81,16.2945,1.0159,652760.937
1648,002535.SZ,20220323,1.63,0.554,0.74,35.0713,1.9255,92796.5117
1649,002242.SZ,20220323,16.86,0.7372,1.28,13.7562,3.0902,1290876.627
1650,603217.SH,20220323,44.65,6.0115,1.58,16.1346,2.258,204047.7317
1651,600308.SH,20220323,5.64,0.7919,0.77,9.4552,0.7094,658504.6403
1652,605188.SH,20220323,7.65,2.2605,0.72,35.7695,3.4234,46190.6985
1653,002699.SZ,20220323,5.53,13.7058,1.19,,2.2131,502993.7169
1654,000656.SZ,20220323,4.7,4.7628,1.57,3.5699,0.6979,2496550.9312
1655,002931.SZ,20220323,11.71,0.6017,0.58,30.2261,3.6699,209214.5252
1656,600391.SH,20220323,22.66,4.5466,1.25,,5.269,748073.1456
1657,300065.SZ,20220323,14.0,3.2839,0.58,154.3558,5.0098,786368.6418
1658,600698.SH,20220323,5.18,8.4925,1.03,540.426,7.0585,382063.9686
1659,002836.SZ,20220323,10.49,2.8085,0.75,52.2359,4.6647,167840.0
1660,300673.SZ,20220323,15.29,0.548,0.55,33.7439,2.327,249786.9198
1661,603009.SH,20220323,6.23,1.0133,0.73,73.7109,1.3474,210828.7883
1662,600662.SH,20220323,6.06,0.4778,0.99,234.8824,3.6103,638337.4877
1663,002562.SZ,20220323,5.14,3.6809,0.55,194.9129,1.8595,359841.5574
1664,300459.SZ,20220323,4.22,3.4609,0.79,19.7056,4.2943,1203873.0385
1665,002180.SZ,20220323,43.39,0.5093,0.44,696.129,3.173,4426071.724
1666,300833.SZ,20220323,67.79,1.0012,0.62,64.8672,3.153,142914.878
1667,600218.SH,20220323,11.76,14.2418,3.53,29.71,1.7039,485286.6818
1668,601106.SH,20220323,3.11,0.2432,0.48,163.4694,1.904,2132770.4903
1669,002598.SZ,20220323,9.51,3.1954,1.26,36.3749,3.0052,256872.3875
1670,688197.SH,20220323,32.11,42.3347,,,3.4757,108576.0861
1671,600785.SH,20220323,10.68,0.3203,0.76,55.67,1.2243,240974.207
1672,603123.SH,20220323,19.32,23.4954,2.32,189.7679,3.9783,1192258.4926
1673,600633.SH,20220323,8.64,1.9725,0.75,21.3764,1.251,1093591.1719
1674,603321.SH,20220323,8.13,7.1437,0.94,48.8567,2.2358,249591.0
1675,000517.SZ,20220323,3.76,9.3817,2.58,6.8703,1.3617,938865.3508
1676,002546.SZ,20220323,4.6,3.3001,0.88,17.1862,1.1712,362835.9692
1677,300899.SZ,20220323,26.71,1.2113,0.56,38.8287,2.6947,84985.082
1678,600497.SH,20220323,5.06,1.2716,0.78,54.6194,1.6686,2576193.5334
1679,002917.SZ,20220323,10.41,1.7381,0.49,52.8094,2.4755,193424.5665
1680,002641.SZ,20220323,5.03,0.7166,1.02,8.0727,1.2826,568392.9451
1681,600127.SH,20220323,9.6,19.4185,1.28,292.5313,8.2096,616111.8893
1682,601011.SH,20220323,4.82,1.5788,0.92,172.4169,1.2367,773517.1654
1683,300129.SZ,20220323,7.77,4.6291,1.78,16.0217,2.0526,448622.8288
1684,600185.SH,20220323,6.04,2.5355,1.58,20.5876,1.3014,1150281.7938
1685,600738.SH,20220323,5.34,0.3638,0.55,47.6601,2.2588,412672.7628
1686,603999.SH,20220323,6.29,6.5723,1.53,48.6738,2.0207,362304.0
1687,600751.SH,20220323,3.11,1.472,0.73,,2.3703,800261.7952
1688,002622.SZ,20220323,3.4,1.0381,0.88,,3.3562,285591.585
1689,002916.SZ,20220323,97.29,0.4127,0.83,33.7004,4.5173,4726320.5794
1690,002618.SZ,20220323,2.4,1.3515,0.85,,1.3341,131500.8
1691,600576.SH,20220323,7.04,3.9673,0.66,230.1076,4.1953,436059.2959
1692,600775.SH,20220323,9.16,1.0403,1.1,108.2638,2.3987,615404.0926
1693,300092.SZ,20220323,10.62,2.1559,0.82,30.7487,3.4089,177841.9731
1694,600710.SH,20220323,5.91,0.4985,0.64,14.1388,1.3629,772288.9155
1695,688519.SH,20220323,33.48,1.0334,0.89,57.8074,2.7132,300374.575
1696,300818.SZ,20220323,43.79,4.4395,0.96,75.4566,3.2545,137732.687
1697,600798.SH,20220323,4.5,5.6544,0.86,32.6624,1.4527,463882.9266
1698,300464.SZ,20220323,6.41,1.7804,1.17,10.6905,1.1735,199968.9182
1699,601528.SH,20220323,9.44,5.3166,0.63,12.8998,1.0505,142483.1044
1700,601588.SH,20220323,2.66,4.2835,1.98,44.1935,0.6203,707560.0
1701,301201.SZ,20220323,123.16,33.5065,0.84,98.2808,5.616,271182.1737
1702,603278.SH,20220323,9.32,0.5672,0.39,26.3582,1.5146,267292.186
1703,300246.SZ,20220323,17.91,0.7684,0.43,9.0451,2.2352,196099.0061
1704,300314.SZ,20220323,12.8,2.4681,0.76,45.9613,3.7217,242373.9494
1705,688569.SH,20220323,17.35,0.5468,1.01,24.4788,1.5731,224786.6555
1706,600805.SH,20220323,3.9,0.4642,0.65,,0.7513,331607.3935
1707,688246.SH,20220323,27.53,1.2483,0.44,178.4948,2.1899,86932.0261
1708,603766.SH,20220323,4.42,0.3073,0.45,18.9129,1.1742,907665.4977
1709,603408.SH,20220323,12.23,1.0226,0.56,15.045,2.1608,141890.7882
1710,002019.SZ,20220323,15.55,0.7212,0.62,19.8167,2.2182,1324686.7683
1711,600439.SH,20220323,2.84,0.6365,0.66,84.2872,1.1558,321483.865
1712,002304.SZ,20220323,143.43,0.2317,0.62,28.8881,5.129,17913568.2644
1713,300771.SZ,20220323,16.41,0.9011,0.57,10.9651,1.4698,124912.4211
1714,688639.SH,20220323,104.64,0.8751,0.8,93.666,19.8615,259410.2929
1715,002559.SZ,20220323,7.19,0.7428,0.6,29.5107,2.2383,343581.926
1716,600421.SH,20220323,9.95,0.4948,0.55,195.6936,61.3578,194622.0
1717,002897.SZ,20220323,39.56,1.3386,0.47,37.4956,4.8909,624210.4475
1718,600462.SH,20220323,2.28,0.3877,0.91,65.276,172.0134,127409.82
1719,603101.SH,20220323,5.89,0.4346,0.75,170.888,1.8888,277065.6
1720,002095.SZ,20220323,15.0,1.2345,0.56,102.4848,4.1429,377522.5965
1721,301237.SZ,20220323,53.5,44.8225,,34.6011,2.8716,101476.7296
1722,600879.SH,20220323,6.68,1.1734,1.08,37.9652,1.3839,1816473.2177
1723,300461.SZ,20220323,16.93,1.0072,0.6,21.0641,11.3594,123908.4979
1724,603836.SH,20220323,20.86,1.2458,0.53,23.108,2.1407,107032.66
1725,300316.SZ,20220323,61.79,0.4969,0.57,92.6299,11.62,7467298.9467
1726,600808.SH,20220323,3.97,1.9033,0.83,15.4197,0.9334,2369197.2208
1727,605500.SH,20220323,16.18,0.9206,0.71,14.6861,1.4735,80900.0
1728,688039.SH,20220323,47.68,2.2933,0.9,37.2402,2.4975,235695.3997
1729,300852.SZ,20220323,42.02,2.4473,1.04,35.554,4.2991,149571.9506
1730,002652.SZ,20220323,3.67,15.1444,1.15,,5.7488,170187.9503
1731,600575.SH,20220323,3.24,2.0589,1.17,26.4818,1.2743,1259148.5851
1732,000509.SZ,20220323,4.3,1.2009,0.94,,33.3995,354949.8954
1733,603081.SH,20220323,11.63,0.7259,1.28,15.1677,1.9953,467309.4006
1734,600200.SH,20220323,7.07,1.2712,0.62,,2.676,501322.9762
1735,601698.SH,20220323,11.99,0.8215,0.73,98.12,4.0665,488757.4201
1736,002847.SZ,20220323,61.32,0.6145,1.39,32.809,9.0902,694725.1975
1737,300977.SZ,20220323,48.34,4.1343,0.97,27.4475,2.4365,81211.2
1738,300185.SZ,20220323,3.09,2.7425,2.29,31.5771,1.8555,947308.2411
1739,002746.SZ,20220323,9.35,1.0556,0.62,22.8216,1.8103,663547.2722
1740,301003.SZ,20220323,60.11,5.0042,0.65,25.9487,3.2689,87560.2353
1741,600066.SH,20220323,8.66,0.5121,0.61,37.9794,1.3432,1917271.3671
1742,301068.SZ,20220323,30.48,4.8454,0.74,32.3408,3.5543,54619.2639
1743,300870.SZ,20220323,51.8,8.4904,2.75,27.1507,3.3197,202521.0251
1744,600782.SH,20220323,5.51,1.4059,0.73,6.5069,0.6761,1756986.2055
1745,301018.SZ,20220323,27.54,17.9125,1.08,53.0448,4.7857,148740.786
1746,300810.SZ,20220323,20.4,1.0214,0.85,113.5447,2.3742,159342.6517
1747,600927.SH,20220323,25.13,11.743,1.14,31.9178,3.2744,365781.1122
1748,688157.SH,20220323,106.6,1.3685,1.48,87.1232,7.1693,361278.06
1749,002587.SZ,20220323,4.68,1.5535,1.02,,2.2459,221327.4609
1750,603327.SH,20220323,13.28,0.5126,0.77,16.7634,3.3831,136081.0232
1751,601311.SH,20220323,12.03,1.0666,1.0,19.4357,1.6949,1411294.78
1752,002512.SZ,20220323,3.47,2.8704,0.33,197.869,3.5631,306023.9016
1753,600966.SH,20220323,9.39,0.3487,0.52,15.0502,1.7276,1255296.7864
1754,600358.SH,20220323,7.45,9.5207,0.64,259.5313,21.3745,376177.8117
1755,002893.SZ,20220323,8.64,1.7503,0.71,61.3755,2.811,174328.5188
1756,300648.SZ,20220323,45.8,1.3741,0.61,118.7532,6.4873,422624.6342
1757,002382.SZ,20220323,13.28,0.7733,0.55,7.6053,1.0507,1329983.2644
1758,002243.SZ,20220323,10.8,2.3041,1.41,22.2284,2.0271,650663.7919
1759,002898.SZ,20220323,13.65,16.1743,1.28,,4.012,137844.6083
1760,002760.SZ,20220323,20.48,0.7644,0.52,36.2767,2.4687,180184.9446
1761,002963.SZ,20220323,14.66,1.0153,0.59,51.5613,1.2921,101145.981
1762,688728.SH,20220323,22.12,1.4436,0.64,71.4863,7.3179,386927.6918
1763,300059.SZ,20220323,25.25,1.5934,0.4,32.5091,4.8648,23332412.0659
1764,600616.SH,20220323,6.14,0.5597,0.65,335.6049,2.147,410769.0393
1765,300831.SZ,20220323,14.31,3.0442,0.9,156.6994,5.7615,263996.9474
1766,688126.SH,20220323,24.77,0.7427,0.45,773.8732,4.5377,2693653.6635
1767,301011.SZ,20220323,42.18,3.8188,0.72,79.4911,5.0871,82377.54
1768,000661.SZ,20220323,173.3,2.0425,0.71,18.6663,4.8126,6598171.3782
1769,000889.SZ,20220323,4.61,10.4994,0.69,214.0353,1.8778,401000.7006
1770,688679.SH,20220323,11.92,1.096,1.12,17.3602,1.4468,62313.3484
1771,603177.SH,20220323,19.6,0.9309,0.32,,9.9268,395920.0
1772,002967.SZ,20220323,19.75,0.6318,0.46,48.27,3.4774,465378.7122
1773,688367.SH,20220323,22.29,1.8612,0.88,39.842,3.6885,45929.6595
1774,600017.SH,20220323,2.76,0.6163,0.77,13.2725,0.6567,848880.4731
1775,300570.SZ,20220323,15.26,1.9523,1.92,46.4152,2.9991,295786.2739
1776,601038.SH,20220323,11.73,1.026,0.73,47.0474,2.3389,696656.43
1777,600313.SH,20220323,5.64,3.1899,0.53,225.2705,4.1727,574939.9683
1778,301081.SZ,20220323,17.93,3.3792,0.61,37.2774,3.1827,66915.2083
1779,688608.SH,20220323,188.8,0.6624,0.67,114.199,3.8379,1486663.9318
1780,601519.SH,20220323,6.36,0.3105,0.41,177.9731,8.3121,1264177.2
1781,002094.SZ,20220323,3.72,0.885,0.59,,1.0307,256848.7202
1782,603711.SH,20220323,13.33,0.2258,1.09,15.4412,1.995,547524.1514
1783,600982.SH,20220323,6.92,28.9255,1.94,30.62,2.1833,516875.56
1784,300921.SZ,20220323,27.3,9.7538,0.77,47.261,4.5038,168007.9401
1785,838275.BJ,20220323,5.15,0.1759,0.69,20.5928,3.134,45803.9172
1786,300953.SZ,20220323,122.03,6.0739,1.2,87.1966,7.9208,556212.74
1787,600246.SH,20220323,10.68,2.187,3.03,431.2552,3.0828,2193681.9345
1788,600739.SH,20220323,15.85,0.42,0.6,8.749,0.9483,2424590.0584
1789,300790.SZ,20220323,29.11,1.6626,1.14,51.5883,3.8319,315336.104
1790,300054.SZ,20220323,20.64,1.5344,0.79,,5.0088,1480576.1975
1791,601258.SH,20220323,1.47,0.5921,0.75,25.9052,1.3053,1503402.0853
1792,688049.SH,20220323,41.62,1.7009,0.62,210.792,2.9658,107386.4715
1793,301069.SZ,20220323,34.95,14.1921,1.94,76.0236,11.5301,196889.6087
1794,688319.SH,20220323,23.07,1.4783,0.56,258.7716,11.0342,79477.3035
1795,688395.SH,20220323,22.58,1.0167,0.43,27.5994,2.9496,41264.95
1796,600963.SH,20220323,6.06,0.7537,0.63,36.6848,1.2492,1071782.5741
1797,600599.SH,20220323,9.51,0.5228,0.76,34.2182,2.2957,157866.0
1798,600284.SH,20220323,6.96,1.585,0.83,12.626,0.9913,675298.176
1799,000651.SZ,20220323,32.36,0.5099,0.58,8.6309,2.2181,18997109.0258
1800,300931.SZ,20220323,10.34,18.9325,1.07,45.031,3.2144,107994.062
1801,002809.SZ,20220323,11.48,3.9539,0.69,16.7561,1.691,154071.1238
1802,688103.SH,20220323,44.6,4.2048,0.97,30.7512,4.7483,90566.99
1803,600826.SH,20220323,8.34,0.358,0.87,32.3055,1.2121,350815.6682
1804,002182.SZ,20220323,21.38,3.3681,0.63,28.0407,4.079,1191271.8694
1805,001209.SZ,20220323,23.35,1.8914,0.68,16.4046,1.7999,54840.9775
1806,601200.SH,20220323,10.77,0.3147,0.6,19.3192,1.235,1208241.6508
1807,300866.SZ,20220323,69.57,1.1424,0.75,33.0343,4.9467,1050090.6096
1808,000729.SZ,20220323,7.31,0.5347,0.65,104.6535,1.499,1834488.4463
1809,000538.SZ,20220323,81.35,0.6608,0.77,18.916,2.7503,4941145.1626
1810,002134.SZ,20220323,9.89,0.8108,0.67,373.9944,5.8422,243145.4206
1811,300727.SZ,20220323,25.85,1.4057,0.92,35.2562,4.8405,291145.4894
1812,000993.SZ,20220323,11.92,5.6495,1.16,,2.6769,524179.1058
1813,600315.SH,20220323,36.42,0.391,0.51,38.1243,3.5547,2444686.895
1814,301026.SZ,20220323,51.85,2.5822,0.68,48.4664,4.6995,132217.5052
1815,000810.SZ,20220323,14.52,4.6286,1.42,36.6029,3.5129,1496312.65
1816,301078.SZ,20220323,18.23,19.7658,0.88,50.7249,6.8792,135150.4129
1817,000066.SZ,20220323,11.97,0.5515,0.71,41.6149,2.9392,3519164.0631
1818,601188.SH,20220323,3.27,0.8569,0.59,21.5425,0.9268,430292.2927
1819,300983.SZ,20220323,71.65,0.7725,0.6,19.6109,1.8641,143300.0
1820,301122.SZ,20220323,71.5,5.25,0.56,51.4495,13.1801,159413.8332
1821,002010.SZ,20220323,6.53,0.4424,0.68,13.1842,1.2993,1931227.1355
1822,601611.SH,20220323,8.02,0.563,0.65,15.6202,1.7075,2105279.9908
1823,600693.SH,20220323,3.77,0.2426,0.63,16.5485,0.9858,338262.3429
1824,002940.SZ,20220323,36.67,1.1587,0.94,21.4903,2.6572,323141.5698
1825,000039.SZ,20220323,14.21,0.4652,0.65,9.5493,1.0779,2180199.6992
1826,002508.SZ,20220323,28.86,0.6045,0.55,16.4918,3.1811,2698123.654
1827,603020.SH,20220323,11.13,1.1328,0.74,25.0562,1.3915,356160.0
1828,300515.SZ,20220323,10.67,0.4917,0.7,30.8995,3.6707,190285.3389
1829,000911.SZ,20220323,10.28,4.6372,0.64,93.8499,5.4991,192556.8768
1830,601555.SH,20220323,7.4,0.3929,0.46,21.7049,1.0087,3705551.9617
1831,002980.SZ,20220323,34.23,9.598,0.68,13.5206,4.3739,114100.2282
1832,600425.SH,20220323,3.88,1.2439,0.74,21.1922,1.074,534970.5534
1833,002606.SZ,20220323,10.05,5.2998,0.9,41.6743,3.3038,409799.3407
1834,002543.SZ,20220323,7.16,0.5636,1.01,8.709,1.2775,451681.0097
1835,002642.SZ,20220323,6.62,4.8769,0.75,,3.1332,386972.4588
1836,688123.SH,20220323,84.66,0.8339,0.45,62.7838,6.7123,709581.8621
1837,688777.SH,20220323,73.7,0.6472,0.99,86.5084,8.581,1985272.5834
1838,603808.SH,20220323,12.1,0.7255,1.38,10.036,1.5958,446602.3824
1839,688280.SH,20220323,11.1,1.8202,0.52,,3.2583,110580.7175
1840,600048.SH,20220323,17.23,0.997,0.9,7.1247,1.2542,20624798.8013
1841,000881.SZ,20220323,9.83,2.369,0.7,34.2779,1.5142,758077.4196
1842,300335.SZ,20220323,5.05,2.4607,1.05,57.9052,1.3863,142624.1311
1843,300811.SZ,20220323,79.0,0.8133,0.45,76.889,8.7133,398776.0104
1844,601020.SH,20220323,15.7,1.5756,0.62,120.4763,3.3544,872013.2732
1845,603578.SH,20220323,15.08,1.99,0.51,24.5311,2.4068,209727.3801
1846,000838.SZ,20220323,10.12,2.829,0.64,96.054,5.8273,1065318.8827
1847,002821.SZ,20220323,339.65,1.5535,1.33,124.3385,13.6442,7930957.2463
1848,601127.SH,20220323,43.26,1.4887,0.84,,8.1827,4466817.6289
1849,000516.SZ,20220323,7.78,2.2717,0.72,390.3556,3.1067,1473263.7075
1850,000902.SZ,20220323,16.14,0.4019,0.4,22.0527,2.7378,1909701.358
1851,600746.SH,20220323,13.45,2.4617,1.35,6.5393,2.5551,570490.5423
1852,603773.SH,20220323,19.28,0.4084,0.53,,1.5401,235901.8147
1853,300105.SZ,20220323,5.54,1.0328,0.8,295.4468,1.6228,284320.2929
1854,603239.SH,20220323,13.04,1.449,0.72,33.1292,3.4828,353018.88
1855,000918.SZ,20220323,2.98,14.0085,2.14,,3.1333,537649.067
1856,002765.SZ,20220323,7.56,5.9386,1.66,20.9696,2.1583,306751.7946
1857,603929.SH,20220323,12.5,1.5472,1.23,,2.5859,266700.0
1858,300374.SZ,20220323,12.6,3.2303,1.08,219.7539,2.4232,238443.6272
1859,002718.SZ,20220323,14.02,13.8202,7.29,22.0551,1.3777,93031.3952
1860,300835.SZ,20220323,67.02,6.694,0.74,36.152,4.971,270097.302
1861,300124.SZ,20220323,57.25,0.2776,0.42,71.835,9.2877,13038253.6824
1862,603700.SH,20220323,17.29,0.5543,0.47,12.8677,2.2831,351405.418
1863,002960.SZ,20220323,39.72,0.8349,0.72,32.223,4.0969,716507.094
1864,300594.SZ,20220323,18.3,2.6615,0.74,19.1537,1.8293,125570.563
1865,002734.SZ,20220323,11.13,0.431,0.56,10.7418,1.6471,362051.6967
1866,002729.SZ,20220323,42.12,0.8183,1.26,364.5914,9.1523,377067.9318
1867,000045.SZ,20220323,7.87,0.5404,0.79,65.1761,1.4152,359676.1952
1868,600869.SH,20220323,4.98,0.839,0.96,,3.0478,1105237.6675
1869,300550.SZ,20220323,10.7,0.6132,0.95,65.7225,2.4854,279582.1757
1870,002186.SZ,20220323,8.89,0.7183,0.52,,2.448,273859.7437
1871,603906.SH,20220323,27.73,1.8604,0.96,65.9104,6.4582,1336839.3191
1872,688622.SH,20220323,37.73,2.879,0.71,38.0253,4.3476,56123.375
1873,000899.SZ,20220323,5.07,0.3546,0.67,15.6553,1.0104,494667.1971
1874,600719.SH,20220323,3.99,0.6306,0.43,167.1455,2.3096,161435.2404
1875,688656.SH,20220323,43.36,2.0345,1.02,48.2926,3.5531,74883.1493
1876,603693.SH,20220323,20.92,2.1032,1.96,93.3262,2.5553,1292856.0
1877,600857.SH,20220323,12.52,2.0918,0.44,124.8083,5.877,280848.5386
1878,301000.SZ,20220323,54.02,1.1827,0.72,27.6079,2.6945,72027.567
1879,301061.SZ,20220323,55.72,10.706,1.95,21.6804,1.8244,111440.0
1880,300601.SZ,20220323,86.87,1.3571,0.6,87.8737,7.013,4640840.33
1881,600418.SH,20220323,11.71,1.205,0.58,179.3286,1.6811,2217068.489
1882,000030.SZ,20220323,5.6,0.2343,0.51,11.2491,1.39,985597.5595
1883,600557.SH,20220323,14.03,7.1794,1.94,25.95,1.9325,831812.0963
1884,000520.SZ,20220323,3.54,1.6411,0.73,37.2489,6.9125,358277.5431
1885,002884.SZ,20220323,22.51,0.3186,1.07,22.3267,4.0038,610013.4434
1886,601012.SH,20220323,80.5,0.7386,0.57,50.9499,9.4694,43573304.4747
1887,300472.SZ,20220323,11.92,4.2914,1.04,,2.6358,273051.9764
1888,300192.SZ,20220323,6.64,2.5725,0.71,19.1135,1.8503,142937.5011
1889,300693.SZ,20220323,30.28,5.0503,0.84,58.5833,7.6417,426002.5978
1890,688110.SH,20220323,37.2,3.0648,0.45,842.247,4.3062,315406.5314
1891,002005.SZ,20220323,1.64,0.1786,0.35,,1.8463,283164.029
1892,002151.SZ,20220323,34.66,0.9622,0.65,121.1357,4.0074,1413220.9963
1893,300393.SZ,20220323,20.39,5.4504,0.71,229.8559,5.8785,1866944.5454
1894,300675.SZ,20220323,20.71,5.4712,0.46,69.2433,6.2308,303746.7357
1895,002859.SZ,20220323,27.28,0.5497,0.56,38.6701,5.5212,1089621.5874
1896,000557.SZ,20220323,4.48,1.2969,0.52,38.0556,1.2215,653146.4567
1897,688500.SH,20220323,31.39,0.4135,0.49,31.6342,1.8562,130638.3966
1898,300057.SZ,20220323,8.01,1.7265,0.41,71.0213,1.5195,406477.8646
1899,002769.SZ,20220323,6.42,1.6722,0.51,35.4058,1.6358,169322.6991
1900,600609.SH,20220323,5.04,0.2844,0.56,,8.2238,550704.2345
1901,600075.SH,20220323,7.08,0.9998,0.6,13.6354,1.2457,898295.5405
